"ID";"RegioS";"Perioden";"BevolkingAanHetBeginVanDePeriode_1";"BevolkingAanHetEindeVanDePeriode_15"
"24436";"GM0199";"2010JJ00";;
"24449";"GM0199";"2011JJ00";;
"24462";"GM0199";"2012JJ00";;
"24475";"GM0199";"2013JJ00";;
"24488";"GM0199";"2014JJ00";;
"24501";"GM0199";"2015JJ00";;
"24514";"GM0199";"2016JJ00";;
"24527";"GM0199";"2017JJ00";;
"24540";"GM0199";"2018JJ00";;
"24553";"GM0199";"2019JJ00";;
"24566";"GM0199";"2020JJ00";;
"24579";"GM0199";"2021JJ00";;
"24592";"GM0199";"2022JJ00";;
"24605";"GM0199";"2023JJ00";;
"24618";"GM0199";"2024JJ00";;
"24636";"GM0366";"2002JJ00";"13981";"13940"
"24649";"GM0366";"2003JJ00";"13940";"13953"
"24662";"GM0366";"2004JJ00";"13953";"13960"
"24675";"GM0366";"2005JJ00";"13960";"14022"
"24688";"GM0366";"2006JJ00";"14022";"14009"
"24701";"GM0366";"2007JJ00";"14009";"14123"
"24714";"GM0366";"2008JJ00";"14123";"14155"
"24727";"GM0366";"2009JJ00";"14155";"14234"
"24740";"GM0366";"2010JJ00";"14234";"14260"
"24753";"GM0366";"2011JJ00";"14260";"14304"
"24766";"GM0366";"2012JJ00";;
"24779";"GM0366";"2013JJ00";;
"24792";"GM0366";"2014JJ00";;
"24805";"GM0366";"2015JJ00";;
"24818";"GM0366";"2016JJ00";;
"24831";"GM0366";"2017JJ00";;
"24844";"GM0366";"2018JJ00";;
"24857";"GM0366";"2019JJ00";;
"24870";"GM0366";"2020JJ00";;
"24883";"GM0366";"2021JJ00";;
"24896";"GM0366";"2022JJ00";;
"24909";"GM0366";"2023JJ00";;
"24922";"GM0366";"2024JJ00";;
"24940";"GM0200";"2002JJ00";"154859";"155741"
"24953";"GM0200";"2003JJ00";"155741";"156000"
"24966";"GM0200";"2004JJ00";"156000";"156064"
"24979";"GM0200";"2005JJ00";"156064";"156051"
"24992";"GM0200";"2006JJ00";"156051";"155564"
"25005";"GM0200";"2007JJ00";"155564";"155108"
"25018";"GM0200";"2008JJ00";"155108";"155332"
"25031";"GM0200";"2009JJ00";"155332";"155726"
"25044";"GM0200";"2010JJ00";"155726";"156199"
"25057";"GM0200";"2011JJ00";"156199";"156961"
"25070";"GM0200";"2012JJ00";"156961";"157315"
"25083";"GM0200";"2013JJ00";"157315";"157545"
"25096";"GM0200";"2014JJ00";"157545";"158099"
"25109";"GM0200";"2015JJ00";"158099";"159025"
"25122";"GM0200";"2016JJ00";"159025";"160047"
"25135";"GM0200";"2017JJ00";"160047";"161156"
"25148";"GM0200";"2018JJ00";"161156";"162445"
"25161";"GM0200";"2019JJ00";"162445";"163818"
"25174";"GM0200";"2020JJ00";"163818";"164781"
"25187";"GM0200";"2021JJ00";"164781";"165611"
"25200";"GM0200";"2022JJ00";"165611";"167191"
"25213";"GM0200";"2023JJ00";"167191";"168211"
"25226";"GM0200";"2024JJ00";"168211";"168551"
"25244";"GM0003";"2002JJ00";"12443";"12467"
"25257";"GM0003";"2003JJ00";"12467";"12415"
"25270";"GM0003";"2004JJ00";"12415";"12437"
"25283";"GM0003";"2005JJ00";"12437";"12291"
"25296";"GM0003";"2006JJ00";"12291";"12187"
"25309";"GM0003";"2007JJ00";"12187";"12131"
"25322";"GM0003";"2008JJ00";"12131";"12114"
"25335";"GM0003";"2009JJ00";"12114";"12032"
"25348";"GM0003";"2010JJ00";"12032";"12090"
"25361";"GM0003";"2011JJ00";"12090";"12053"
"25374";"GM0003";"2012JJ00";"12053";"12053"
"25387";"GM0003";"2013JJ00";"12053";"12064"
"25400";"GM0003";"2014JJ00";"12064";"12011"
"25413";"GM0003";"2015JJ00";"12011";"12001"
"25426";"GM0003";"2016JJ00";"12001";"11971"
"25439";"GM0003";"2017JJ00";"11971";"11801"
"25452";"GM0003";"2018JJ00";"11801";"11721"
"25465";"GM0003";"2019JJ00";"11721";"11642"
"25478";"GM0003";"2020JJ00";"11642";"11496"
"25491";"GM0003";"2021JJ00";;
"25504";"GM0003";"2022JJ00";;
"25517";"GM0003";"2023JJ00";;
"25530";"GM0003";"2024JJ00";;
"25548";"GM0885";"2002JJ00";"8962";"8948"
"25561";"GM0885";"2003JJ00";"8948";"8870"
"25574";"GM0885";"2004JJ00";"8870";"8892"
"25587";"GM0885";"2005JJ00";"8892";"8864"
"25600";"GM0885";"2006JJ00";"8864";"8780"
"25613";"GM0885";"2007JJ00";"8780";"8743"
"25626";"GM0885";"2008JJ00";"8743";"8711"
"25639";"GM0885";"2009JJ00";"8711";"8668"
"25652";"GM0885";"2010JJ00";;
"25665";"GM0885";"2011JJ00";;
"25678";"GM0885";"2012JJ00";;
"25691";"GM0885";"2013JJ00";;
"25704";"GM0885";"2014JJ00";;
"25717";"GM0885";"2015JJ00";;
"25730";"GM0885";"2016JJ00";;
"25743";"GM0885";"2017JJ00";;
"25756";"GM0885";"2018JJ00";;
"25769";"GM0885";"2019JJ00";;
"25782";"GM0885";"2020JJ00";;
"25795";"GM0885";"2021JJ00";;
"25808";"GM0885";"2022JJ00";;
"25821";"GM0885";"2023JJ00";;
"25834";"GM0885";"2024JJ00";;
"25852";"GM0202";"2002JJ00";"140736";"141528"
"25865";"GM0202";"2003JJ00";"141528";"141601"
"25878";"GM0202";"2004JJ00";"141601";"141321"
"25891";"GM0202";"2005JJ00";"141321";"142195"
"25904";"GM0202";"2006JJ00";"142195";"142569"
"25917";"GM0202";"2007JJ00";"142569";"143582"
"25930";"GM0202";"2008JJ00";"143582";"145574"
"25943";"GM0202";"2009JJ00";"145574";"147018"
"25956";"GM0202";"2010JJ00";"147018";"148070"
"25969";"GM0202";"2011JJ00";"148070";"149271"
"25982";"GM0202";"2012JJ00";"149271";"149827"
"25995";"GM0202";"2013JJ00";"149827";"150823"
"26008";"GM0202";"2014JJ00";"150823";"152293"
"26021";"GM0202";"2015JJ00";"152293";"153818"
"26034";"GM0202";"2016JJ00";"153818";"155699"
"26047";"GM0202";"2017JJ00";"155699";"157223"
"26060";"GM0202";"2018JJ00";"157223";"159265"
"26073";"GM0202";"2019JJ00";"159265";"161348"
"26086";"GM0202";"2020JJ00";"161348";"162424"
"26099";"GM0202";"2021JJ00";"162424";"163888"
"26112";"GM0202";"2022JJ00";"163888";"165770"
"26125";"GM0202";"2023JJ00";"165770";"167632"
"26138";"GM0202";"2024JJ00";"167632";"169364"
"26156";"GM0106";"2002JJ00";"60230";"61577"
"26169";"GM0106";"2003JJ00";"61577";"61925"
"26182";"GM0106";"2004JJ00";"61925";"62755"
"26195";"GM0106";"2005JJ00";"62755";"63383"
"26208";"GM0106";"2006JJ00";"63383";"64391"
"26221";"GM0106";"2007JJ00";"64391";"65487"
"26234";"GM0106";"2008JJ00";"65487";"66369"
"26247";"GM0106";"2009JJ00";"66369";"66857"
"26260";"GM0106";"2010JJ00";"66857";"67177"
"26273";"GM0106";"2011JJ00";"67177";"67208"
"26286";"GM0106";"2012JJ00";"67208";"67204"
"26299";"GM0106";"2013JJ00";"67204";"67190"
"26312";"GM0106";"2014JJ00";"67190";"67165"
"26325";"GM0106";"2015JJ00";"67165";"67061"
"26338";"GM0106";"2016JJ00";"67061";"67551"
"26351";"GM0106";"2017JJ00";"67551";"67708"
"26364";"GM0106";"2018JJ00";"67708";"67963"
"26377";"GM0106";"2019JJ00";"67963";"68599"
"26390";"GM0106";"2020JJ00";"68599";"68836"
"26403";"GM0106";"2021JJ00";"68836";"68979"
"26416";"GM0106";"2022JJ00";"68979";"69414"
"26429";"GM0106";"2023JJ00";"69414";"69701"
"26442";"GM0106";"2024JJ00";"69701";"70392"
"26460";"GM0743";"2002JJ00";"15936";"16091"
"26473";"GM0743";"2003JJ00";"16091";"16138"
"26486";"GM0743";"2004JJ00";"16138";"16261"
"26499";"GM0743";"2005JJ00";"16261";"16299"
"26512";"GM0743";"2006JJ00";"16299";"16374"
"26525";"GM0743";"2007JJ00";"16374";"16392"
"26538";"GM0743";"2008JJ00";"16392";"16363"
"26551";"GM0743";"2009JJ00";"16363";"16335"
"26564";"GM0743";"2010JJ00";"16335";"16296"
"26577";"GM0743";"2011JJ00";"16296";"16404"
"26590";"GM0743";"2012JJ00";"16404";"16392"
"26603";"GM0743";"2013JJ00";"16392";"16440"
"26616";"GM0743";"2014JJ00";"16440";"16559"
"26629";"GM0743";"2015JJ00";"16559";"16580"
"26642";"GM0743";"2016JJ00";"16580";"16714"
"26655";"GM0743";"2017JJ00";"16714";"16719"
"26668";"GM0743";"2018JJ00";"16719";"16710"
"26681";"GM0743";"2019JJ00";"16710";"16721"
"26694";"GM0743";"2020JJ00";"16721";"16817"
"26707";"GM0743";"2021JJ00";"16817";"17068"
"26720";"GM0743";"2022JJ00";"17068";"17242"
"26733";"GM0743";"2023JJ00";"17242";"17302"
"26746";"GM0743";"2024JJ00";"17302";"17385"
"26764";"GM0650";"2002JJ00";"12316";"12266"
"26777";"GM0650";"2003JJ00";;
"26790";"GM0650";"2004JJ00";;
"26803";"GM0650";"2005JJ00";;
"26816";"GM0650";"2006JJ00";;
"26829";"GM0650";"2007JJ00";;
"26842";"GM0650";"2008JJ00";;
"26855";"GM0650";"2009JJ00";;
"26868";"GM0650";"2010JJ00";;
"26881";"GM0650";"2011JJ00";;
"26894";"GM0650";"2012JJ00";;
"26907";"GM0650";"2013JJ00";;
"26920";"GM0650";"2014JJ00";;
"26933";"GM0650";"2015JJ00";;
"26946";"GM0650";"2016JJ00";;
"26959";"GM0650";"2017JJ00";;
"26972";"GM0650";"2018JJ00";;
"26985";"GM0650";"2019JJ00";;
"26998";"GM0650";"2020JJ00";;
"27011";"GM0650";"2021JJ00";;
"27024";"GM0650";"2022JJ00";;
"27037";"GM0650";"2023JJ00";;
"27050";"GM0650";"2024JJ00";;
"27068";"GM0744";"2002JJ00";"6468";"6507"
"27081";"GM0744";"2003JJ00";"6507";"6545"
"27094";"GM0744";"2004JJ00";"6545";"6581"
"27107";"GM0744";"2005JJ00";"6581";"6648"
"27120";"GM0744";"2006JJ00";"6648";"6674"
"27133";"GM0744";"2007JJ00";"6674";"6664"
"27146";"GM0744";"2008JJ00";"6664";"6682"
"27159";"GM0744";"2009JJ00";"6682";"6703"
"27172";"GM0744";"2010JJ00";"6703";"6704"
"27185";"GM0744";"2011JJ00";"6704";"6722"
"27198";"GM0744";"2012JJ00";"6722";"6699"
"27211";"GM0744";"2013JJ00";"6699";"6612"
"27224";"GM0744";"2014JJ00";"6612";"6599"
"27237";"GM0744";"2015JJ00";"6599";"6611"
"27250";"GM0744";"2016JJ00";"6611";"6657"
"27263";"GM0744";"2017JJ00";"6657";"6799"
"27276";"GM0744";"2018JJ00";"6799";"6847"
"27289";"GM0744";"2019JJ00";"6847";"6859"
"27302";"GM0744";"2020JJ00";"6859";"6899"
"27315";"GM0744";"2021JJ00";"6899";"6931"
"27328";"GM0744";"2022JJ00";"6931";"7071"
"27341";"GM0744";"2023JJ00";"7071";"7076"
"27354";"GM0744";"2024JJ00";"7076";"7205"
"27372";"GM0308";"2002JJ00";"24469";"24423"
"27385";"GM0308";"2003JJ00";"24423";"24503"
"27398";"GM0308";"2004JJ00";"24503";"24416"
"27411";"GM0308";"2005JJ00";"24416";"24513"
"27424";"GM0308";"2006JJ00";"24513";"24375"
"27437";"GM0308";"2007JJ00";"24375";"24406"
"27450";"GM0308";"2008JJ00";"24406";"24335"
"27463";"GM0308";"2009JJ00";"24335";"24317"
"27476";"GM0308";"2010JJ00";"24317";"24379"
"27489";"GM0308";"2011JJ00";"24379";"24352"
"27502";"GM0308";"2012JJ00";"24352";"24277"
"27515";"GM0308";"2013JJ00";"24277";"24314"
"27528";"GM0308";"2014JJ00";"24314";"24406"
"27541";"GM0308";"2015JJ00";"24406";"24521"
"27554";"GM0308";"2016JJ00";"24521";"24529"
"27567";"GM0308";"2017JJ00";"24529";"24630"
"27580";"GM0308";"2018JJ00";"24630";"24767"
"27593";"GM0308";"2019JJ00";"24767";"24868"
"27606";"GM0308";"2020JJ00";"24868";"24792"
"27619";"GM0308";"2021JJ00";"24792";"24876"
"27632";"GM0308";"2022JJ00";"24876";"25008"
"27645";"GM0308";"2023JJ00";"25008";"25065"
"27658";"GM0308";"2024JJ00";"25065";"25184"
"27676";"GM0489";"2002JJ00";"33894";"35880"
"27689";"GM0489";"2003JJ00";"35880";"37257"
"27702";"GM0489";"2004JJ00";"37257";"39294"
"27715";"GM0489";"2005JJ00";"39294";"41249"
"27728";"GM0489";"2006JJ00";"41249";"43044"
"27741";"GM0489";"2007JJ00";"43044";"44962"
"27754";"GM0489";"2008JJ00";"44962";"45861"
"27767";"GM0489";"2009JJ00";"45861";"46449"
"27780";"GM0489";"2010JJ00";"46449";"46831"
"27793";"GM0489";"2011JJ00";"46831";"47053"
"27806";"GM0489";"2012JJ00";"47053";"47371"
"27819";"GM0489";"2013JJ00";"47371";"47377"
"27832";"GM0489";"2014JJ00";"47377";"47521"
"27845";"GM0489";"2015JJ00";"47521";"47861"
"27858";"GM0489";"2016JJ00";"47861";"48344"
"27871";"GM0489";"2017JJ00";"48344";"48477"
"27884";"GM0489";"2018JJ00";"48477";"48673"
"27897";"GM0489";"2019JJ00";"48673";"48714"
"27910";"GM0489";"2020JJ00";"48714";"48643"
"27923";"GM0489";"2021JJ00";"48643";"48714"
"27936";"GM0489";"2022JJ00";"48714";"48812"
"27949";"GM0489";"2023JJ00";"48812";"48690"
"27962";"GM0489";"2024JJ00";"48690";"48550"
"27980";"GM0203";"2002JJ00";"48958";"49423"
"27993";"GM0203";"2003JJ00";"49423";"50019"
"28006";"GM0203";"2004JJ00";"50019";"50026"
"28019";"GM0203";"2005JJ00";"50026";"50448"
"28032";"GM0203";"2006JJ00";"50448";"50953"
"28045";"GM0203";"2007JJ00";"50953";"51486"
"28058";"GM0203";"2008JJ00";"51486";"52066"
"28071";"GM0203";"2009JJ00";"52066";"52490"
"28084";"GM0203";"2010JJ00";"52490";"53026"
"28097";"GM0203";"2011JJ00";"53026";"53521"
"28110";"GM0203";"2012JJ00";"53521";"53751"
"28123";"GM0203";"2013JJ00";"53751";"54141"
"28136";"GM0203";"2014JJ00";"54152";"54703"
"28149";"GM0203";"2015JJ00";"54703";"55441"
"28162";"GM0203";"2016JJ00";"55441";"56376"
"28175";"GM0203";"2017JJ00";"56376";"57339"
"28188";"GM0203";"2018JJ00";"57339";"57971"
"28201";"GM0203";"2019JJ00";"57971";"59082"
"28214";"GM0203";"2020JJ00";"59082";"59992"
"28227";"GM0203";"2021JJ00";"59992";"60584"
"28240";"GM0203";"2022JJ00";"60584";"61655"
"28253";"GM0203";"2023JJ00";"61655";"62592"
"28266";"GM0203";"2024JJ00";"62592";"63152"
"28284";"GM0144";"2002JJ00";"5238";"5280"
"28297";"GM0144";"2003JJ00";"5280";"5328"
"28310";"GM0144";"2004JJ00";"5328";"5339"
"28323";"GM0144";"2005JJ00";;
"28336";"GM0144";"2006JJ00";;
"28349";"GM0144";"2007JJ00";;
"28362";"GM0144";"2008JJ00";;
"28375";"GM0144";"2009JJ00";;
"28388";"GM0144";"2010JJ00";;
"28401";"GM0144";"2011JJ00";;
"28414";"GM0144";"2012JJ00";;
"28427";"GM0144";"2013JJ00";;
"28440";"GM0144";"2014JJ00";;
"28453";"GM0144";"2015JJ00";;
"28466";"GM0144";"2016JJ00";;
"28479";"GM0144";"2017JJ00";;
"28492";"GM0144";"2018JJ00";;
"28505";"GM0144";"2019JJ00";;
"28518";"GM0144";"2020JJ00";;
"28531";"GM0144";"2021JJ00";;
"28544";"GM0144";"2022JJ00";;
"28557";"GM0144";"2023JJ00";;
"28570";"GM0144";"2024JJ00";;
"28588";"GM0005";"2002JJ00";"10916";"10883"
"28601";"GM0005";"2003JJ00";"10883";"10816"
"28614";"GM0005";"2004JJ00";"10816";"10733"
"28627";"GM0005";"2005JJ00";"10733";"10675"
"28640";"GM0005";"2006JJ00";"10675";"10601"
"28653";"GM0005";"2007JJ00";"10601";"10550"
"28666";"GM0005";"2008JJ00";"10550";"10462"
"28679";"GM0005";"2009JJ00";"10462";"10447"
"28692";"GM0005";"2010JJ00";"10447";"10495"
"28705";"GM0005";"2011JJ00";"10495";"10508"
"28718";"GM0005";"2012JJ00";"10508";"10553"
"28731";"GM0005";"2013JJ00";"10553";"10494"
"28744";"GM0005";"2014JJ00";"10494";"10441"
"28757";"GM0005";"2015JJ00";"10441";"10433"
"28770";"GM0005";"2016JJ00";"10433";"10479"
"28783";"GM0005";"2017JJ00";"10479";"10475"
"28796";"GM0005";"2018JJ00";"10475";"10493"
"28809";"GM0005";"2019JJ00";;
"28822";"GM0005";"2020JJ00";;
"28835";"GM0005";"2021JJ00";;
"28848";"GM0005";"2022JJ00";;
"28861";"GM0005";"2023JJ00";;
"28874";"GM0005";"2024JJ00";;
"28892";"GM0888";"2002JJ00";"17120";"17065"
"28905";"GM0888";"2003JJ00";"17065";"17105"
"28918";"GM0888";"2004JJ00";"17105";"17020"
"28931";"GM0888";"2005JJ00";"17020";"16926"
"28944";"GM0888";"2006JJ00";"16926";"16717"
"28957";"GM0888";"2007JJ00";"16717";"16696"
"28970";"GM0888";"2008JJ00";"16696";"16607"
"28983";"GM0888";"2009JJ00";"16607";"16579"
"28996";"GM0888";"2010JJ00";"16579";"16548"
"29009";"GM0888";"2011JJ00";"16548";"16457"
"29022";"GM0888";"2012JJ00";"16457";"16367"
"29035";"GM0888";"2013JJ00";"16367";"16271"
"29048";"GM0888";"2014JJ00";"16271";"16214"
"29061";"GM0888";"2015JJ00";"16214";"16068"
"29074";"GM0888";"2016JJ00";"16068";"15951"
"29087";"GM0888";"2017JJ00";"15951";"15895"
"29100";"GM0888";"2018JJ00";"15895";"15929"
"29113";"GM0888";"2019JJ00";"15929";"15865"
"29126";"GM0888";"2020JJ00";"15865";"15875"
"29139";"GM0888";"2021JJ00";"15875";"15817"
"29152";"GM0888";"2022JJ00";"15817";"16132"
"29165";"GM0888";"2023JJ00";"16132";"16215"
"29178";"GM0888";"2024JJ00";"16215";"16251"
"29196";"GM1954";"2002JJ00";;
"29209";"GM1954";"2003JJ00";;
"29222";"GM1954";"2004JJ00";;
"29235";"GM1954";"2005JJ00";;
"29248";"GM1954";"2006JJ00";;
"29261";"GM1954";"2007JJ00";;
"29274";"GM1954";"2008JJ00";;
"29287";"GM1954";"2009JJ00";;
"29300";"GM1954";"2010JJ00";;
"29313";"GM1954";"2011JJ00";;
"29326";"GM1954";"2012JJ00";;
"29339";"GM1954";"2013JJ00";;
"29352";"GM1954";"2014JJ00";;
"29365";"GM1954";"2015JJ00";;
"29378";"GM1954";"2016JJ00";;
"29391";"GM1954";"2017JJ00";;
"29404";"GM1954";"2018JJ00";;
"29417";"GM1954";"2019JJ00";"35727";"35938"
"29430";"GM1954";"2020JJ00";"35938";"36065"
"29443";"GM1954";"2021JJ00";"36065";"35922"
"29456";"GM1954";"2022JJ00";"35922";"35966"
"29469";"GM1954";"2023JJ00";"35966";"35896"
"29482";"GM1954";"2024JJ00";"35896";"35824"
"29500";"GM0370";"2002JJ00";"8583";"8536"
"29513";"GM0370";"2003JJ00";"8536";"8541"
"29526";"GM0370";"2004JJ00";"8541";"8524"
"29539";"GM0370";"2005JJ00";"8524";"8515"
"29552";"GM0370";"2006JJ00";"8515";"8476"
"29565";"GM0370";"2007JJ00";"8476";"8474"
"29578";"GM0370";"2008JJ00";"8474";"8564"
"29591";"GM0370";"2009JJ00";"8564";"8584"
"29604";"GM0370";"2010JJ00";"8584";"8573"
"29617";"GM0370";"2011JJ00";"8573";"8719"
"29630";"GM0370";"2012JJ00";"8719";"8785"
"29643";"GM0370";"2013JJ00";"8785";"8910"
"29656";"GM0370";"2014JJ00";"8910";"8903"
"29669";"GM0370";"2015JJ00";"8903";"8958"
"29682";"GM0370";"2016JJ00";"8958";"9205"
"29695";"GM0370";"2017JJ00";"9205";"9550"
"29708";"GM0370";"2018JJ00";"9550";"9748"
"29721";"GM0370";"2019JJ00";"9748";"10022"
"29734";"GM0370";"2020JJ00";"10022";"10110"
"29747";"GM0370";"2021JJ00";"10110";"10703"
"29760";"GM0370";"2022JJ00";;
"29773";"GM0370";"2023JJ00";;
"29786";"GM0370";"2024JJ00";;
"29804";"GM0889";"2002JJ00";"13403";"13466"
"29817";"GM0889";"2003JJ00";"13466";"13341"
"29830";"GM0889";"2004JJ00";"13341";"13401"
"29843";"GM0889";"2005JJ00";"13401";"13521"
"29856";"GM0889";"2006JJ00";"13521";"13646"
"29869";"GM0889";"2007JJ00";"13646";"13643"
"29882";"GM0889";"2008JJ00";"13643";"13795"
"29895";"GM0889";"2009JJ00";"13795";"13902"
"29908";"GM0889";"2010JJ00";"13902";"13844"
"29921";"GM0889";"2011JJ00";"13844";"13742"
"29934";"GM0889";"2012JJ00";"13742";"13688"
"29947";"GM0889";"2013JJ00";"13688";"13617"
"29960";"GM0889";"2014JJ00";"13617";"13511"
"29973";"GM0889";"2015JJ00";"13511";"13388"
"29986";"GM0889";"2016JJ00";"13388";"13405"
"29999";"GM0889";"2017JJ00";"13405";"13444"
"30012";"GM0889";"2018JJ00";"13444";"13519"
"30025";"GM0889";"2019JJ00";"13519";"13482"
"30038";"GM0889";"2020JJ00";"13482";"13450"
"30051";"GM0889";"2021JJ00";"13450";"13408"
"30064";"GM0889";"2022JJ00";"13408";"13449"
"30077";"GM0889";"2023JJ00";"13449";"13394"
"30090";"GM0889";"2024JJ00";"13394";"13524"
"30108";"GM0007";"2002JJ00";"9722";"9671"
"30121";"GM0007";"2003JJ00";"9671";"9704"
"30134";"GM0007";"2004JJ00";"9704";"9694"
"30147";"GM0007";"2005JJ00";"9694";"9740"
"30160";"GM0007";"2006JJ00";"9740";"9514"
"30173";"GM0007";"2007JJ00";"9514";"9497"
"30186";"GM0007";"2008JJ00";"9497";"9270"
"30199";"GM0007";"2009JJ00";"9270";"9261"
"30212";"GM0007";"2010JJ00";"9261";"9402"
"30225";"GM0007";"2011JJ00";"9402";"9283"
"30238";"GM0007";"2012JJ00";"9283";"8985"
"30251";"GM0007";"2013JJ00";"8985";"8920"
"30264";"GM0007";"2014JJ00";"8920";"9154"
"30277";"GM0007";"2015JJ00";"9154";"8971"
"30290";"GM0007";"2016JJ00";"8971";"8919"
"30303";"GM0007";"2017JJ00";"8919";"8816"
"30316";"GM0007";"2018JJ00";;
"30329";"GM0007";"2019JJ00";;
"30342";"GM0007";"2020JJ00";;
"30355";"GM0007";"2021JJ00";;
"30368";"GM0007";"2022JJ00";;
"30381";"GM0007";"2023JJ00";;
"30394";"GM0007";"2024JJ00";;
"30412";"GM0206";"2002JJ00";"41810";"42467"
"30425";"GM0206";"2003JJ00";;
"30438";"GM0206";"2004JJ00";;
"30451";"GM0206";"2005JJ00";;
"30464";"GM0206";"2006JJ00";;
"30477";"GM0206";"2007JJ00";;
"30490";"GM0206";"2008JJ00";;
"30503";"GM0206";"2009JJ00";;
"30516";"GM0206";"2010JJ00";;
"30529";"GM0206";"2011JJ00";;
"30542";"GM0206";"2012JJ00";;
"30555";"GM0206";"2013JJ00";;
"30568";"GM0206";"2014JJ00";;
"30581";"GM0206";"2015JJ00";;
"30594";"GM0206";"2016JJ00";;
"30607";"GM0206";"2017JJ00";;
"30620";"GM0206";"2018JJ00";;
"30633";"GM0206";"2019JJ00";;
"30646";"GM0206";"2020JJ00";;
"30659";"GM0206";"2021JJ00";;
"30672";"GM0206";"2022JJ00";;
"30685";"GM0206";"2023JJ00";;
"30698";"GM0206";"2024JJ00";;
"30716";"GM0372";"2002JJ00";"5329";"5307"
"30729";"GM0372";"2003JJ00";"5307";"5225"
"30742";"GM0372";"2004JJ00";"5225";"5145"
"30755";"GM0372";"2005JJ00";"5145";"5131"
"30768";"GM0372";"2006JJ00";"5131";"5156"
"30781";"GM0372";"2007JJ00";"5156";"5094"
"30794";"GM0372";"2008JJ00";"5094";"5185"
"30807";"GM0372";"2009JJ00";;
"30820";"GM0372";"2010JJ00";;
"30833";"GM0372";"2011JJ00";;
"30846";"GM0372";"2012JJ00";;
"30859";"GM0372";"2013JJ00";;
"30872";"GM0372";"2014JJ00";;
"30885";"GM0372";"2015JJ00";;
"30898";"GM0372";"2016JJ00";;
"30911";"GM0372";"2017JJ00";;
"30924";"GM0372";"2018JJ00";;
"30937";"GM0372";"2019JJ00";;
"30950";"GM0372";"2020JJ00";;
"30963";"GM0372";"2021JJ00";;
"30976";"GM0372";"2022JJ00";;
"30989";"GM0372";"2023JJ00";;
"31002";"GM0372";"2024JJ00";;
"31020";"GM1945";"2002JJ00";;
"31033";"GM1945";"2003JJ00";;
"31046";"GM1945";"2004JJ00";;
"31059";"GM1945";"2005JJ00";;
"31072";"GM1945";"2006JJ00";;
"31085";"GM1945";"2007JJ00";;
"31098";"GM1945";"2008JJ00";;
"31111";"GM1945";"2009JJ00";;
"31124";"GM1945";"2010JJ00";;
"31137";"GM1945";"2011JJ00";;
"31150";"GM1945";"2012JJ00";;
"31163";"GM1945";"2013JJ00";;
"31176";"GM1945";"2014JJ00";;
"31189";"GM1945";"2015JJ00";;
"31202";"GM1945";"2016JJ00";"34574";"34764"
"31215";"GM1945";"2017JJ00";"34764";"34748"
"31228";"GM1945";"2018JJ00";"34748";"34773"
"31241";"GM1945";"2019JJ00";"34798";"34992"
"31254";"GM1945";"2020JJ00";"34992";"35010"
"31267";"GM1945";"2021JJ00";"35010";"34951"
"31280";"GM1945";"2022JJ00";"34951";"35420"
"31293";"GM1945";"2023JJ00";"35420";"35474"
"31306";"GM1945";"2024JJ00";"35474";"35558"
"31324";"GM0491";"2002JJ00";"9225";"9227"
"31337";"GM0491";"2003JJ00";"9227";"9280"
"31350";"GM0491";"2004JJ00";"9280";"9269"
"31363";"GM0491";"2005JJ00";"9269";"9398"
"31376";"GM0491";"2006JJ00";"9398";"9482"
"31389";"GM0491";"2007JJ00";"9482";"9517"
"31402";"GM0491";"2008JJ00";"9517";"9649"
"31415";"GM0491";"2009JJ00";"9649";"9729"
"31428";"GM0491";"2010JJ00";"9729";"9801"
"31441";"GM0491";"2011JJ00";"9801";"9908"
"31454";"GM0491";"2012JJ00";"9908";"9938"
"31467";"GM0491";"2013JJ00";"9938";"9970"
"31480";"GM0491";"2014JJ00";"9970";"10186"
"31493";"GM0491";"2015JJ00";;
"31506";"GM0491";"2016JJ00";;
"31519";"GM0491";"2017JJ00";;
"31532";"GM0491";"2018JJ00";;
"31545";"GM0491";"2019JJ00";;
"31558";"GM0491";"2020JJ00";;
"31571";"GM0491";"2021JJ00";;
"31584";"GM0491";"2022JJ00";;
"31597";"GM0491";"2023JJ00";;
"31610";"GM0491";"2024JJ00";;
"31628";"GM1724";"2002JJ00";"17974";"18093"
"31641";"GM1724";"2003JJ00";"18093";"18137"
"31654";"GM1724";"2004JJ00";"18137";"18100"
"31667";"GM1724";"2005JJ00";"18100";"18060"
"31680";"GM1724";"2006JJ00";"18060";"18094"
"31693";"GM1724";"2007JJ00";"18094";"18099"
"31706";"GM1724";"2008JJ00";"18099";"18087"
"31719";"GM1724";"2009JJ00";"18087";"18061"
"31732";"GM1724";"2010JJ00";"18061";"18073"
"31745";"GM1724";"2011JJ00";"18073";"18123"
"31758";"GM1724";"2012JJ00";"18123";"18191"
"31771";"GM1724";"2013JJ00";"18191";"18256"
"31784";"GM1724";"2014JJ00";"18256";"18209"
"31797";"GM1724";"2015JJ00";"18209";"18253"
"31810";"GM1724";"2016JJ00";"18253";"18342"
"31823";"GM1724";"2017JJ00";"18342";"18398"
"31836";"GM1724";"2018JJ00";"18398";"18491"
"31849";"GM1724";"2019JJ00";"18491";"18635"
"31862";"GM1724";"2020JJ00";"18635";"18754"
